hospital,frequency,month,procedure,satis,proc
5,Low,2,Old,3.4623291,0
5,Medium,4,New,2.8665483,1
5,Medium,7,New,3.6909132,1
5,Medium,2,Old,2.5393488,0
5,Very high,2,Old,2.4034505,0
5,Very high,2,Old,3.3588901,0
5,Very high,4,New,4.6031547,1
5,Very high,4,New,4.2583823,1
5,Medium,4,New,3.6434932,1
5,Very high,1,Old,3.9067502,0
5,Medium,2,Old,2.6837187,0
5,Medium,2,Old,3.2295179,0
5,Low,4,New,3.3337734,1
5,Low,2,Old,3.6063869,0
5,High,2,Old,3.090333,0
5,Medium,7,New,3.1985717,1
5,Very high,7,New,4.2159748,1
5,Very high,4,New,3.5941627,1
5,Medium,2,Old,2.23734,0
5,Very high,7,New,5.3097205,1
5,Very high,2,Old,3.6382313,0
5,Very high,2,Old,3.3462458,0
5,Low,4,New,3.4011045,1
5,High,2,Old,3.1020253,0
5,High,2,Old,3.0103593,0
5,Very high,4,New,4.4482226,1
5,High,4,New,4.747889,1
5,Medium,2,Old,3.4097824,0
5,Very high,4,New,5.4607148,1
5,High,2,Old,2.4112995,0
5,Medium,2,Old,3.8159385,0
5,Very high,2,Old,2.5842705,0
5,Very high,2,Old,3.2987919,0
5,Very high,2,Old,3.0412452,0
5,Very high,2,Old,2.5901461,0
5,Very high,3,Old,2.5568776,0
5,Very high,3,Old,3.232574,0
5,Very high,3,Old,2.2011335,0
5,Very high,6,New,4.7969913,1
5,Very high,3,Old,3.1218579,0
5,Very high,6,New,4.2329435,1
5,Medium,3,Old,5.0163584,0
5,High,3,Old,2.8748531,0
5,Medium,3,Old,2.1187394,0
5,Very high,3,Old,3.3587658,0
5,High,3,Old,2.1522024,0
5,High,3,Old,2.6745949,0
5,High,3,Old,2.3292453,0
5,Very high,3,Old,2.3282566,0
5,Very high,3,Old,3.3398614,0
5,Very high,3,Old,3.2619138,0
5,Low,3,Old,2.3934958,0
5,Medium,3,Old,3.182843,0
5,Medium,7,New,2.9088287,1
5,Medium,7,New,2.400017,1
5,Very high,3,Old,3.073848,0
5,Low,7,New,4.3419166,1
5,High,7,New,4.3775358,1
5,High,3,Old,3.4867556,0
5,Low,3,Old,3.2796297,0
5,Medium,3,Old,3.0044918,0
5,Medium,3,Old,4.0983891,0
5,Very high,3,Old,3.1199155,0
5,Medium,3,Old,2.1940336,0
5,Very high,3,Old,3.1092339,0
5,Low,3,Old,4.128983,0
5,Very high,6,New,4.517447,1
5,High,1,Old,3.1045001,0
5,Very high,1,Old,3.2413452,0
5,Very high,7,New,4.3546276,1
5,Very high,6,New,4.2264881,1
5,Low,1,Old,3.2750061,0
5,Medium,6,New,4.1880822,1
5,High,6,New,3.3361044,1
5,Medium,6,New,3.9316871,1
5,High,6,New,4.6707034,1
5,High,6,New,4.4018393,1
5,Very high,1,Old,2.7366254,0
5,Very high,6,New,5.3668556,1
5,Very high,6,New,4.5703006,1
5,Medium,6,New,3.428309,1
5,Low,1,Old,2.6657453,0
5,Medium,1,Old,2.7474284,0
5,Very high,1,Old,3.3435593,0
5,Very high,1,Old,2.3240798,0
5,High,7,New,4.1494236,1
5,High,6,New,4.2077007,1
5,Low,6,New,4.2056398,1
5,Medium,6,New,2.502763,1
5,Very high,7,New,4.13132,1
5,Medium,6,New,4.1824822,1
5,Medium,1,Old,3.1491513,0
5,Medium,1,Old,3.4412231,0
5,Low,1,Old,3.6038361,0
5,High,1,Old,2.3387187,0
5,Very high,7,New,4.260211,1
5,Very high,6,New,4.6012282,1
5,Very high,6,New,4.4767962,1
5,Medium,6,New,3.6261253,1
5,Very high,7,New,4.2705846,1
5,Low,6,New,4.8146844,1
5,Very high,7,New,4.0603042,1
5,Medium,1,Old,2.5349905,0
5,Very high,6,New,3.3613405,1
5,Very high,1,Old,3.4082813,0
5,Low,7,New,3.1856463,1
5,Very high,1,Old,2.3934186,0
5,High,1,Old,2.3740273,0
5,High,1,Old,3.3499825,0
5,Medium,1,Old,3.1664605,0
5,High,1,Old,3.0519791,0
5,Medium,1,Old,3.7203383,0
5,Low,6,New,3.2691257,1
5,Very high,6,New,4.1499276,1
5,Very high,1,Old,3.5146427,0
5,High,6,New,4.2348366,1
5,Very high,6,New,4.3434701,1
5,Very high,1,Old,3.1304772,0
5,Very high,1,Old,2.4237242,0
6,Medium,5,New,3.525075,1
6,High,4,New,5.7915297,1
6,Very high,4,New,3.551276,1
6,Very high,6,New,6.379837,1
6,Medium,4,New,4.46771,1
6,Very high,7,New,5.2267079,1
6,Very high,7,New,3.2780764,1
6,Low,2,Old,3.1115644,0
6,Very high,1,Old,3.2894189,0
6,Very high,2,Old,3.8430862,0
6,Very high,6,New,5.7497759,1
6,Very high,7,New,5.2348404,1
6,Low,3,Old,2.6268058,0
6,Medium,1,Old,4.3358483,0
6,Low,1,Old,3.6022496,0
6,Very high,2,Old,3.3932967,0
6,Low,1,Old,1.9301188,0
6,Medium,5,New,3.4706466,1
6,Very high,7,New,4.8051662,1
6,Very high,5,New,3.4639041,1
6,Very high,1,Old,2.8294532,0
6,Very high,6,New,3.8926194,1
6,Low,5,New,3.4883895,1
6,Medium,7,New,3.6608839,1
6,Medium,5,New,4.8317518,1
6,Low,5,New,3.6324213,1
6,Low,5,New,3.141644,1
6,Very high,2,Old,2.5192111,0
6,Very high,5,New,6.1418548,1
6,Very high,5,New,5.1945028,1
6,Medium,6,New,2.9427462,1
6,High,5,New,5.7241139,1
6,Very high,4,New,5.1559587,1
6,High,4,New,4.2845402,1
6,Low,1,Old,3.4778149,0
6,Low,7,New,4.0518212,1
6,Low,1,Old,2.1617119,0
6,Medium,7,New,3.6697078,1
6,Very high,7,New,5.152945,1
6,Very high,5,New,5.3754787,1
6,Very high,6,New,4.927341,1
6,Low,1,Old,2.9546304,0
6,High,2,Old,2.7825449,0
6,Medium,1,Old,3.1823182,0
6,High,6,New,4.1579804,1
6,Low,7,New,4.0533996,1
6,Medium,1,Old,3.7370346,0
6,Very high,2,Old,5.0846629,0
6,Very high,4,New,4.5733418,1
6,Very high,1,Old,3.5785217,0
6,High,7,New,5.3830528,1
6,Low,7,New,3.7460978,1
6,Low,1,Old,2.7544696,0
6,Very high,1,Old,3.3961134,0
6,Low,6,New,1.9629462,1
6,Medium,1,Old,4.2941828,0
6,Very high,4,New,5.4026818,1
6,Low,5,New,3.9106438,1
6,High,1,Old,4.4963465,0
6,Very high,5,New,4.6398125,1
6,Very high,1,Old,2.6558709,0
6,Medium,1,Old,3.978411,0
6,Very high,6,New,3.9558723,1
6,Low,6,New,4.1167588,1
6,Very high,4,New,4.642736,1
6,Low,4,New,4.8149867,1
6,Medium,2,Old,2.2434251,0
6,Very high,1,Old,3.5162301,0
6,Medium,1,Old,3.083142,0
6,Low,1,Old,4.0231438,0
6,Very high,7,New,4.346664,1
6,Very high,5,New,5.0575547,1
6,Very high,6,New,5.2456594,1
6,High,1,Old,4.0607367,0
6,High,2,Old,3.7705905,0
6,Low,6,New,3.6077645,1
6,Very high,4,New,6.1065607,1
6,Very high,2,Old,3.4075162,0
6,Low,2,Old,4.9493728,0
6,Low,7,New,3.554354,1
6,Medium,1,Old,4.1445627,0
6,Very high,5,New,4.7049766,1
6,Medium,6,New,3.5178638,1
6,Medium,2,Old,3.5776958,0
6,Very high,6,New,4.6908627,1
6,High,4,New,5.7731791,1
6,Medium,2,Old,4.1764112,0
6,Low,6,New,3.660737,1
6,Very high,4,New,5.3082871,1
6,Very high,4,New,5.2208228,1
6,Medium,6,New,3.7694671,1
6,Low,4,New,3.5525732,1
6,Very high,1,Old,3.9488802,0
6,Low,4,New,4.1284976,1
6,High,1,Old,4.2142692,0
6,Very high,1,Old,2.8770123,0
6,Low,1,Old,3.5203135,0
6,Medium,4,New,5.6804094,1
6,Low,4,New,3.3085823,1
6,Medium,7,New,3.335896,1
6,High,5,New,5.3297257,1
6,Very high,5,New,5.87113,1
6,Low,2,Old,4.4639468,0
6,Very high,4,New,3.8579848,1
6,Medium,4,New,4.7575316,1
6,Low,5,New,3.6139228,1
6,Very high,1,Old,1.7116302,0
6,Medium,7,New,5.0270467,1
6,Very high,1,Old,4.0467429,0
6,Low,6,New,5.3558164,1
6,Medium,1,Old,4.1427145,0
6,Very high,3,Old,3.1540639,0
6,Low,2,Old,3.7750614,0
6,Low,7,New,4.3859968,1
6,Low,3,Old,3.773685,0
6,Medium,1,Old,4.6297302,0
6,Very high,1,Old,3.9940307,0
6,Very high,2,Old,3.3358333,0
6,High,7,New,4.6814575,1
6,Very high,1,Old,4.6024828,0
6,Very high,2,Old,3.141706,0
6,Very high,7,New,5.3414636,1
6,Medium,6,New,5.6536775,1
6,Medium,7,New,4.9045296,1
6,Medium,5,New,3.2285392,1
6,Low,3,Old,3.9543111,0
6,Medium,1,Old,3.5213547,0
6,Very high,1,Old,2.8558979,0
6,Medium,3,Old,3.3129973,0
6,Very high,3,Old,2.2606876,0
6,Low,1,Old,2.5284534,0
6,Very high,7,New,5.9920521,1
6,Very high,6,New,3.7375865,1
6,High,5,New,5.0957818,1
6,Low,1,Old,3.4885139,0
6,High,1,Old,4.1635036,0
6,Low,6,New,2.6219101,1
6,Low,3,Old,2.0955937,0
6,Medium,3,Old,4.9664116,0
6,Very high,5,New,3.4223564,1
6,Low,7,New,2.9149482,1
6,Medium,3,Old,4.0644693,0
6,Low,3,Old,4.0695581,0
6,Low,3,Old,3.5849936,0
6,Very high,1,Old,4.8787365,0
6,Medium,3,Old,3.4999189,0
6,Very high,3,Old,4.1318407,0
6,Very high,3,Old,4.8096108,0
6,Very high,6,New,5.2359691,1
6,Low,1,Old,3.7599895,0
6,Very high,5,New,4.7860346,1
6,Very high,1,Old,3.2355626,0
6,Low,5,New,3.6683857,1
6,Very high,7,New,3.9508097,1
6,High,3,Old,4.0801334,0
6,Very high,3,Old,4.1805019,0
6,Very high,3,Old,4.4545965,0
6,Low,3,Old,3.1446316,0
6,Very high,3,Old,3.3861558,0
6,Low,4,New,5.1340871,1
6,High,6,New,5.2499437,1
6,Very high,3,Old,2.9984715,0
6,High,2,Old,4.7101574,0
6,High,1,Old,4.3275719,0
6,Very high,2,Old,4.2975159,0
6,Very high,2,Old,3.8074923,0
6,Low,7,New,4.0798435,1
6,Low,1,Old,3.371304,0
6,Low,2,Old,3.5983434,0
6,Very high,1,Old,3.9888434,0
6,Low,2,Old,3.7107284,0
6,Low,4,New,4.3062305,1
6,Medium,4,New,5.7941947,1
6,Very high,7,New,4.9227223,1
6,Medium,2,Old,4.890316,0
6,Low,2,Old,2.3199022,0
6,Medium,4,New,5.2959399,1
6,High,7,New,5.3748088,1
6,Very high,2,Old,2.8647103,0
6,Medium,2,Old,3.6610992,0
6,Low,4,New,2.8595569,1
6,Very high,4,New,4.3011427,1
6,Very high,6,New,5.0285478,1
6,Low,1,Old,3.555577,0
6,Medium,3,Old,3.1566017,0
6,Very high,1,Old,3.7446446,0
6,Very high,1,Old,3.6912353,0
6,High,6,New,5.2944694,1
6,High,1,Old,3.1557233,0
6,Low,1,Old,3.6900294,0
6,Medium,6,New,4.541306,1
6,Low,5,New,4.5031962,1
6,High,3,Old,3.5816579,0
6,Low,6,New,4.1763682,1
6,Very high,3,Old,4.1453986,0
6,High,3,Old,3.2934511,0
6,Very high,1,Old,2.6839013,0
6,Very high,3,Old,2.7798898,0
6,Medium,5,New,4.3185482,1
6,Very high,1,Old,4.8054085,0
7,High,1,Old,7.7516308,0
7,Low,1,Old,3.7433553,0
7,Low,4,New,5.9337087,1
7,Low,2,Old,3.8782916,0
7,Medium,1,Old,4.5472488,0
7,Medium,6,New,6.1108727,1
7,High,5,New,4.756793,1
7,Medium,1,Old,3.1837034,0
7,Low,3,Old,5.6078281,0
7,Very high,5,New,4.8166003,1
7,Low,6,New,3.3795962,1
7,High,1,Old,6.8607683,0
7,High,6,New,7.335536,1
7,Very high,2,Old,3.8392024,0
7,Low,1,Old,5.4454036,0
7,Medium,7,New,6.8987279,1
7,High,6,New,9.343586,1
7,High,4,New,6.0124974,1
7,Medium,5,New,5.0055223,1
7,High,6,New,6.0877461,1
7,High,5,New,5.3317599,1
7,Medium,4,New,6.2403898,1
7,Medium,6,New,5.408421,1
7,Very high,1,Old,4.8254547,0
7,High,1,Old,5.3356624,0
7,High,6,New,6.8187366,1
7,Medium,2,Old,4.527761,0
7,High,3,Old,4.0599914,0
7,Low,4,New,4.1704359,1
7,Medium,7,New,4.417377,1
7,Low,3,Old,3.1549065,0
7,Low,7,New,4.3634305,1
7,Low,5,New,5.5235481,1
7,Medium,3,Old,4.7634568,0
7,Medium,2,Old,4.5308952,0
7,Medium,6,New,5.4507036,1
7,Medium,3,Old,5.3008509,0
7,High,3,Old,5.4255891,0
7,Very high,7,New,5.7587104,1
7,Very high,5,New,5.8853245,1
7,Very high,1,Old,4.0497417,0
7,Very high,1,Old,4.2909274,0
7,High,1,Old,4.5427518,0
7,Medium,3,Old,5.5446434,0
7,High,5,New,5.8216233,1
7,Very high,1,Old,5.1466742,0
7,Low,5,New,4.0845098,1
7,Low,2,Old,5.7274094,0
7,High,1,Old,3.856184,0
7,Medium,3,Old,2.3633454,0
7,Low,1,Old,2.3990657,0
7,Low,6,New,4.548562,1
7,Medium,1,Old,6.3478456,0
7,Low,1,Old,4.068285,0
7,Very high,1,Old,4.7112617,0
7,Low,3,Old,4.6857347,0
7,Low,1,Old,2.9291384,0
7,High,4,New,4.080235,1
7,Low,5,New,5.2794576,1
7,Medium,6,New,6.0593228,1
7,High,6,New,4.9760113,1
7,Very high,7,New,6.2769465,1
7,Very high,2,Old,5.0165715,0
7,High,1,Old,5.3814998,0
7,Medium,3,Old,4.3108253,0
7,Medium,2,Old,5.06494,0
7,High,3,Old,3.3445249,0
7,Medium,1,Old,4.494698,0
7,Medium,6,New,3.696012,1
7,Low,3,Old,4.2241855,0
7,High,1,Old,4.7213635,0
7,High,7,New,5.9964395,1
7,Low,1,Old,4.3877144,0
7,High,7,New,5.9234185,1
7,High,1,Old,3.1327126,0
7,Medium,1,Old,5.3685679,0
7,Low,7,New,4.5408735,1
7,Very high,3,Old,5.0848041,0
7,Medium,5,New,5.6250668,1
7,Very high,3,Old,5.6337295,0
7,High,4,New,9.7128849,1
7,Very high,4,New,4.5784345,1
7,Low,1,Old,5.7471476,0
7,Very high,6,New,4.9391456,1
7,High,2,Old,6.6043997,0
7,Very high,5,New,6.3222837,1
7,Medium,4,New,5.1968131,1
7,Very high,5,New,4.368351,1
7,High,3,Old,5.56426,0
7,Medium,3,Old,3.4425907,0
7,High,1,Old,4.3059859,0
7,Low,5,New,4.5276976,1
7,Low,7,New,6.0075617,1
7,Medium,7,New,5.4242802,1
7,Very high,4,New,6.678853,1
7,Low,6,New,5.9196806,1
7,High,3,Old,4.8705149,0
7,High,2,Old,4.881598,0
7,High,2,Old,3.7907646,0
7,Low,6,New,5.9186907,1
7,High,5,New,5.4751644,1
7,Low,1,Old,2.8985488,0
7,High,7,New,6.7147422,1
7,Medium,5,New,5.846344,1
7,High,5,New,5.3088665,1
7,Low,1,Old,5.687964,0
7,Very high,1,Old,3.2594104,0
7,Very high,3,Old,4.364603,0
7,Medium,3,Old,4.269825,0
7,High,7,New,5.2562656,1
7,High,1,Old,3.7911761,0
7,High,4,New,5.809351,1
7,High,6,New,5.9763336,1
7,High,1,Old,5.5423727,0
7,Medium,4,New,4.051023,1
7,Medium,1,Old,4.8276014,0
7,Very high,7,New,6.7180271,1
7,Low,4,New,6.6763163,1
7,Low,3,Old,4.4862504,0
7,Low,3,Old,5.2639046,0
7,High,7,New,5.3428187,1
7,Very high,6,New,6.1370168,1
7,Medium,7,New,5.1021328,1
7,High,4,New,5.7592282,1
7,Low,2,Old,4.0588527,0
7,High,1,Old,5.4772391,0
7,Very high,1,Old,4.5498347,0
7,Medium,4,New,5.1297412,1
7,High,2,Old,5.4499283,0
7,High,1,Old,3.7934875,0
7,Very high,6,New,4.8975244,1
7,Very high,1,Old,3.9616044,0
7,Low,1,Old,4.0473218,0
7,Low,2,Old,5.7316198,0
7,Medium,1,Old,4.3955054,0
7,Very high,2,Old,4.6526799,0
7,Very high,7,New,4.9419589,1
7,High,5,New,6.7257571,1
7,Low,4,New,2.4870291,1
7,Very high,1,Old,4.9318461,0
7,Low,6,New,6.1699281,1
7,Low,7,New,4.2029905,1
7,Medium,2,Old,6.0214663,0
7,Low,1,Old,4.9338293,0
7,High,2,Old,4.6575732,0
7,Medium,1,Old,6.1157646,0
7,Very high,2,Old,3.0295939,0
7,Very high,4,New,5.4140072,1
7,Medium,5,New,6.5298343,1
7,Medium,6,New,4.2571282,1
7,Medium,1,Old,3.4092054,0
7,High,1,Old,4.2603121,0
7,Medium,4,New,5.3827872,1
7,Medium,4,New,4.5960331,1
7,Very high,6,New,6.5966015,1
7,Low,6,New,4.0341072,1
7,Low,6,New,5.6282549,1
7,Very high,6,New,5.6387033,1
7,Low,7,New,5.3088889,1
7,Very high,5,New,6.3976388,1
7,High,3,Old,4.2950201,0
7,Medium,7,New,4.6540289,1
7,Medium,1,Old,4.4597855,0
7,Low,4,New,3.770992,1
7,Medium,5,New,3.1847839,1
7,Medium,7,New,3.6321862,1
7,Medium,5,New,4.9050975,1
7,Low,4,New,5.1805496,1
7,Low,5,New,5.2477217,1
7,Low,2,Old,4.2347884,0
7,Medium,1,Old,3.8955798,0
7,Very high,3,Old,3.9793305,0
7,Medium,1,Old,2.8529959,0
7,High,1,Old,4.9797258,0
7,Low,1,Old,4.7439842,0
7,High,5,New,9.5486012,1
7,Medium,5,New,4.7117229,1
7,Medium,5,New,4.1145806,1
7,Medium,3,Old,5.5993819,0
7,High,6,New,5.4744105,1
7,Low,2,Old,3.6491559,0
7,Low,6,New,4.2208567,1
7,Medium,1,Old,4.2103786,0
7,Low,3,Old,4.056766,0
7,High,6,New,5.6506233,1
7,Medium,2,Old,5.739728,0
7,Low,7,New,6.5301695,1
7,Medium,2,Old,3.9851723,0
7,High,4,New,6.8868442,1
7,High,7,New,7.23524,1
7,High,2,Old,4.0230899,0
7,Low,7,New,3.3276587,1
7,Low,1,Old,3.4587348,0
7,Low,2,Old,2.0373003,0
7,High,3,Old,4.4201803,0
7,Medium,1,Old,5.1084166,0
7,Medium,4,New,6.0329223,1
7,Low,4,New,4.9086423,1
7,High,2,Old,4.0564957,0
7,Medium,7,New,5.1862273,1
7,Medium,4,New,3.6998119,1
7,Low,1,Old,5.6334405,0
7,Very high,3,Old,4.3156486,0
7,Low,5,New,3.1959164,1
7,Low,1,Old,3.7114496,0
7,Medium,2,Old,5.4513674,0
7,Very high,2,Old,4.3803453,0
7,Medium,7,New,3.7821419,1
7,Low,3,Old,2.8150868,0
7,Medium,1,Old,5.6069708,0
7,High,4,New,5.4305863,1
7,Very high,4,New,6.1491709,1
7,High,4,New,6.8082047,1
7,Medium,6,New,5.2816658,1
7,High,3,Old,8.4445934,0
7,Low,2,Old,2.6236868,0
7,Low,5,New,5.8915887,1
7,Low,5,New,4.5049257,1
7,Low,4,New,4.8110447,1
7,Very high,4,New,5.2787347,1
7,High,2,Old,5.6565962,0
7,Low,1,Old,4.6481099,0
7,High,7,New,9.4155731,1
7,High,7,New,5.3740745,1
7,Medium,2,Old,3.1058326,0
7,High,5,New,6.259676,1
7,Very high,7,New,4.8349204,1
7,Low,7,New,4.8912344,1
7,High,1,Old,4.6537504,0
7,Medium,1,Old,5.4652157,0
7,Very high,1,Old,4.209271,0
7,Medium,6,New,4.296207,1
8,Very high,4,New,4.6910243,1
8,Very high,2,Old,2.8345315,0
8,Medium,1,Old,4.3262124,0
8,Low,1,Old,3.4458241,0
8,Medium,6,New,4.0618792,1
8,Medium,1,Old,2.9849596,0
8,Medium,1,Old,3.5299566,0
8,Very high,6,New,5.0281162,1
8,Very high,4,New,4.7715521,1
8,Low,4,New,3.8261681,1
8,Low,3,Old,3.7841046,0
8,High,1,Old,2.7722445,0
8,Low,7,New,4.7109232,1
8,Medium,6,New,3.2427797,1
8,Low,1,Old,3.9377599,0
8,High,6,New,3.4410298,1
8,Low,4,New,4.4257727,1
8,Low,4,New,5.0348454,1
8,Medium,2,Old,3.374841,0
8,Medium,2,Old,4.2430949,0
8,Low,4,New,4.2659764,1
8,Medium,3,Old,3.4519958,0
8,Low,5,New,4.7004547,1
8,High,2,Old,3.7140684,0
8,Medium,2,Old,2.5854256,0
8,Very high,6,New,4.3727922,1
8,Low,5,New,3.9310377,1
8,Very high,4,New,4.2637415,1
8,Low,2,Old,2.715389,0
8,High,2,Old,3.130435,0
8,Very high,1,Old,1.9039955,0
8,Medium,4,New,3.3954597,1
8,Very high,2,Old,3.1684518,0
8,Very high,1,Old,3.1777382,0
8,Medium,1,Old,3.3895175,0
8,Medium,1,Old,4.0033264,0
8,Medium,1,Old,2.8845954,0
8,Medium,2,Old,3.2969627,0
8,Low,4,New,4.0229411,1
8,Low,4,New,3.7438321,1
8,Low,1,Old,3.2588258,0
8,Medium,2,Old,3.0782783,0
8,Low,7,New,3.9628685,1
8,Very high,5,New,4.5316978,1
8,Very high,5,New,3.3461056,1
8,Low,7,New,3.9603729,1
8,Low,6,New,3.497508,1
8,Low,5,New,4.0694323,1
8,Low,3,Old,3.2666211,0
8,Medium,1,Old,3.3184578,0
8,Very high,7,New,4.7147937,1
8,Medium,4,New,2.6029677,1
8,Very high,1,Old,3.2320127,0
8,Low,4,New,2.4856911,1
8,Medium,1,Old,3.7669845,0
8,Medium,4,New,3.9075341,1
8,Low,2,Old,2.2002258,0
8,Low,1,Old,3.449564,0
8,Medium,6,New,4.0967116,1
8,Low,1,Old,4.5080438,0
8,Low,7,New,3.5872221,1
8,Medium,6,New,3.3659151,1
8,Very high,1,Old,3.2907465,0
8,High,6,New,4.2670708,1
8,High,4,New,5.1098886,1
8,Low,4,New,4.0510087,1
8,Low,1,Old,2.5497637,0
8,High,3,Old,3.5325975,0
8,Low,6,New,3.6322134,1
8,High,5,New,4.8532996,1
8,High,7,New,4.6658068,1
8,Low,1,Old,3.4971616,0
8,Medium,4,New,4.66429,1
8,Very high,5,New,5.5919943,1
8,Low,5,New,4.7512946,1
8,Medium,3,Old,3.7193396,0
8,Low,2,Old,3.81672,0
8,Low,1,Old,3.0223141,0
8,Medium,6,New,2.4611614,1
8,Medium,4,New,2.4343383,1
8,Medium,4,New,3.7423334,1
8,Low,2,Old,3.8839948,0
8,High,1,Old,2.4131444,0
8,Very high,7,New,5.6594014,1
8,Low,2,Old,2.8804574,0
8,Medium,1,Old,2.4690664,0
8,Medium,3,Old,3.1649806,0
8,Very high,5,New,4.2122769,1
8,Medium,5,New,4.275681,1
8,Very high,3,Old,3.1130145,0
8,Medium,3,Old,3.4418354,0
8,Low,3,Old,3.1085842,0
8,Medium,7,New,3.7714267,1
8,Low,3,Old,3.7763815,0
8,Medium,6,New,3.6767447,1
8,Very high,1,Old,3.5334334,0
8,Low,5,New,3.2226563,1
8,Low,7,New,5.4732637,1
8,Very high,3,Old,2.7520282,0
8,Medium,3,Old,2.6535599,0
8,Very high,5,New,4.4488926,1
8,Very high,6,New,4.8076291,1
8,Low,3,Old,2.6937585,0
8,Low,7,New,3.4901018,1
8,High,7,New,4.4365463,1
8,Very high,6,New,5.3517804,1
8,Very high,7,New,3.8034785,1
8,Low,6,New,3.3284464,1
8,High,1,Old,2.8414176,0
8,Very high,1,Old,3.5495253,0
8,Low,1,Old,2.6783569,0
8,Medium,7,New,3.2158916,1
8,Low,1,Old,2.9378374,0
8,Low,1,Old,3.3127623,0
8,Very high,3,Old,3.4216075,0
8,High,3,Old,3.4334974,0
8,Low,1,Old,3.8054786,0
8,Low,7,New,3.5154536,1
8,Medium,7,New,4.1223607,1
8,Very high,6,New,3.9607656,1
8,Low,5,New,4.4782343,1
8,Very high,3,Old,3.7034919,0
8,Low,3,Old,2.6133757,0
8,Low,1,Old,2.7389979,0
8,Low,6,New,4.0514202,1
8,Medium,5,New,3.9348538,1
8,Low,3,Old,5.2369928,0
8,Medium,5,New,3.5437255,1
8,Very high,3,Old,3.911361,0
8,Low,1,Old,2.2167318,0
8,Medium,7,New,3.8454895,1
8,Medium,7,New,3.7520807,1
8,Low,6,New,3.489161,1
8,Medium,3,Old,3.1617143,0
8,Medium,5,New,3.4974282,1
8,Very high,7,New,5.2888675,1
8,Medium,7,New,4.0529356,1
8,Very high,1,Old,2.8077333,0
8,Low,2,Old,3.2840252,0
8,Low,3,Old,3.1074426,0
8,Low,1,Old,2.6052985,0
8,Low,5,New,3.4615026,1
8,Low,1,Old,3.0385451,0
8,High,5,New,5.0339437,1
8,Very high,2,Old,3.4886887,0
8,Low,2,Old,4.4536843,0
8,Very high,4,New,5.1576209,1
8,Medium,1,Old,3.5867999,0
8,Low,2,Old,2.9237196,0
8,Very high,1,Old,3.3337967,0
8,High,4,New,4.900578,1
8,Medium,5,New,3.8633552,1
8,Medium,5,New,3.3209171,1
8,Low,6,New,3.3534253,1
8,Low,7,New,3.6538281,1
8,Low,1,Old,4.0143209,0
8,Medium,1,Old,4.1787977,0
8,Medium,1,Old,2.0788229,0
8,Low,5,New,3.8540876,1
8,Low,3,Old,2.8675878,0
8,Very high,1,Old,2.4096963,0
8,Low,6,New,4.0946169,1
8,Very high,4,New,5.1439157,1
8,Low,7,New,4.607305,1
8,Very high,2,Old,4.0747952,0
8,Low,6,New,3.807162,1
8,Low,2,Old,3.0100303,0
8,Low,6,New,3.5299942,1
8,Low,4,New,3.6726301,1
8,High,1,Old,3.5865633,0
8,Medium,2,Old,2.9447217,0
8,Low,5,New,3.2590308,1
8,Very high,2,Old,3.652386,0
8,Low,1,Old,3.0535848,0
8,Very high,7,New,3.3107595,1
8,Very high,1,Old,4.0197434,0
9,Medium,3,Old,1.88156,0
9,High,1,Old,2.1645331,0
9,Medium,1,Old,1.1106484,0
9,Medium,4,New,1.5195448,1
9,Medium,1,Old,1.5307063,0
9,Very high,2,Old,1.7932855,0
9,Very high,1,Old,1.3739837,0
9,Medium,7,New,2.3334155,1
9,Medium,5,New,2.0517564,1
9,Medium,1,Old,1.5276831,0
9,Very high,7,New,3.405113,1
9,Very high,2,Old,1.1395085,0
9,High,2,Old,2.05986,0
9,High,4,New,1.9248099,1
9,Medium,7,New,2.9325168,1
9,Medium,6,New,2.6017044,1
9,Low,6,New,1.2768303,1
9,Medium,1,Old,1.2435824,0
9,High,4,New,3.7146387,1
9,Low,1,Old,1.9856676,0
9,Low,1,Old,1.4902507,0
9,Medium,4,New,2.3861661,1
9,Low,5,New,1.6646165,1
9,High,1,Old,1.9666417,0
9,Medium,6,New,1.6394603,1
9,Low,4,New,1.216994,1
9,Medium,2,Old,2.079684,0
9,High,5,New,2.8308818,1
9,Medium,7,New,2.443028,1
9,Medium,2,Old,.8034268,0
9,Very high,1,Old,1.5494612,0
9,Medium,1,Old,1.2839375,0
9,Medium,4,New,2.7094793,1
9,Low,7,New,1.5141453,1
9,Very high,4,New,2.3255174,1
9,Very high,7,New,3.311856,1
9,Medium,2,Old,2.5771084,0
9,High,6,New,3.2237966,1
9,High,2,Old,2.985878,0
9,Low,6,New,2.2481234,1
9,Very high,7,New,1.864834,1
9,High,2,Old,2.1529977,0
9,Very high,4,New,2.9231768,1
9,Medium,1,Old,2.5591702,0
9,Very high,1,Old,1.52601,0
9,Very high,2,Old,1.411993,0
9,High,7,New,2.9319737,1
9,High,1,Old,2.5926681,0
9,Low,2,Old,1.0811743,0
9,Medium,1,Old,1.9421217,0
9,Medium,4,New,1.4771264,1
9,High,1,Old,1.6670388,0
9,Very high,1,Old,1.0716995,0
9,Low,5,New,2.447273,1
9,Very high,3,Old,.77603734,0
9,Very high,5,New,3.9334242,1
9,Medium,1,Old,1.2035826,0
9,Medium,6,New,1.2745211,1
9,Very high,4,New,3.0032547,1
